category,sub_category,brand_name,file_no,serial_no,design_code,shade_no,color_code,sale_price,unit,supplier,material,pattern,color_name,type,roll_rate,cut_rate,size
Fabric,Sofa,Maruti Fabrics,Metro,,17,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,18,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,19,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,20,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,21,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,22,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,23,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,24,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,25,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,26,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,27,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,28,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,29,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,30,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,31,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,32,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,33,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,34,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,35,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,36,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,37,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,38,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,39,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,40,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Metro,,41,,,350,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,201,Purple-01,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,202,Purple-02,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,203,Purple-03,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,204,Blue-01,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,205,Blue-02,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,206,Blue-03,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,207,B.Green-01,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,208,B.Green-02,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,209,B.Green-03,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,210,Mehroon-01,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,211,Mehroon-02,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,212,Mehroon-03,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,213,Terracotta-01,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,214,Terracotta-02,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,215,Terracotta-03,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,216,Dark Coffee-01,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,217,Dark Coffee-02,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,218,Dark Coffee-03,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,219,Grey-01,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,220,Grey-02,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,221,Grey-03,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,222,Black-01,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,223,Black-02,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Honda,224,Black-03,,,450,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Sajavat,,13,,,495,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Sajavat,,60,,,495,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Sajavat,,43,,,495,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Sajavat,,56,,,495,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Sajavat,,8,,,495,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Sajavat,,08N,,,495,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Sajavat,,28,,,495,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Sajavat,,22,,,495,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Sajavat,,23,,,495,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Sajavat,,27B,,,495,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Sajavat,,22D,,,495,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Sajavat,,2,,,495,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Sajavat,,20,,,495,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Maruti Fabrics,,R-56,,,250,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Maruti Fabrics,,R-34L,,,250,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Maruti Fabrics,,R-15,,,250,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Maruti Fabrics,,R-25,,,250,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Maruti Fabrics,,R-35,,,250,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Maruti Fabrics,,R-11,,,250,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Maruti Fabrics,,TL-42,,,250,M,Maruti Fabrics,,,,,,,
Fabric,Sofa,Maruti Fabrics,Maruti Fabrics,,TL-47,,,250,M,Maruti Fabrics,,,,,,,
